OrderDate,DishName,Quantity,DayOfWeek,IsWeekend,Month,IsHoliday,TrendIndex,SmoothedQuantity
2025-06-08,Relyenong Bangus,0.0,6,1,6,0,8,0.0
2025-06-09,Relyenong Bangus,2.0,0,0,6,0,9,1.0
2025-06-10,Relyenong Bangus,0.0,1,0,6,0,10,1.0
2025-06-11,Relyenong Bangus,0.0,2,0,6,0,11,1.0
2025-06-13,Relyenong Bangus,0.0,4,0,6,0,12,0.0
2025-06-14,Relyenong Bangus,0.0,5,1,6,0,13,0.0
2025-06-15,Relyenong Bangus,3.0,6,1,6,0,14,1.0
2025-06-16,Relyenong Bangus,0.0,0,0,6,0,15,1.0
2025-06-17,Relyenong Bangus,0.0,1,0,6,0,16,1.0
2025-06-18,Relyenong Bangus,0.0,2,0,6,0,17,0.0
2025-06-20,Relyenong Bangus,4.0,4,0,6,0,18,1.0
2025-06-21,Relyenong Bangus,0.0,5,1,6,0,19,1.0
2025-06-22,Relyenong Bangus,0.0,6,1,6,0,20,1.0
2025-06-23,Relyenong Bangus,0.0,0,0,6,0,21,0.0
2025-06-24,Relyenong Bangus,0.0,1,0,6,0,22,0.0
2025-06-25,Relyenong Bangus,0.0,2,0,6,0,23,0.0
2025-06-27,Relyenong Bangus,3.0,4,0,6,0,24,1.0
2025-06-28,Relyenong Bangus,3.0,5,1,6,0,25,2.0
2025-06-29,Relyenong Bangus,0.0,6,1,6,0,26,2.0
2025-06-30,Relyenong Bangus,0.0,0,0,6,0,27,1.0
2025-07-01,Relyenong Bangus,0.0,1,0,7,0,28,0.0
2025-07-02,Relyenong Bangus,0.0,2,0,7,0,29,0.0
2025-07-04,Relyenong Bangus,0.0,4,0,7,0,30,0.0
2025-07-05,Relyenong Bangus,0.0,5,1,7,0,31,0.0
2025-07-06,Relyenong Bangus,4.0,6,1,7,0,32,1.0
2025-07-07,Relyenong Bangus,0.0,0,0,7,0,33,1.0
2025-07-08,Relyenong Bangus,4.0,1,0,7,0,34,3.0
2025-07-09,Relyenong Bangus,0.0,2,0,7,0,35,1.0
2025-07-11,Relyenong Bangus,0.0,4,0,7,0,36,1.0
2025-07-12,Relyenong Bangus,3.0,5,1,7,0,37,1.0
2025-07-13,Relyenong Bangus,6.0,6,1,7,0,38,3.0
2025-07-14,Relyenong Bangus,0.0,0,0,7,0,39,3.0
2025-07-15,Relyenong Bangus,0.0,1,0,7,0,40,2.0
2025-07-16,Relyenong Bangus,0.0,2,0,7,0,41,0.0
2025-07-18,Relyenong Bangus,0.0,4,0,7,0,42,0.0
2025-07-19,Relyenong Bangus,0.0,5,1,7,0,43,0.0
2025-07-20,Relyenong Bangus,0.0,6,1,7,0,44,0.0
2025-07-21,Relyenong Bangus,0.0,0,0,7,0,45,0.0
2025-07-22,Relyenong Bangus,0.0,1,0,7,0,46,0.0
2025-07-23,Relyenong Bangus,0.0,2,0,7,0,47,0.0
2025-07-25,Relyenong Bangus,3.0,4,0,7,0,48,1.0
2025-07-26,Relyenong Bangus,0.0,5,1,7,0,49,1.0
2025-07-27,Relyenong Bangus,0.0,6,1,7,0,50,1.0
2025-07-28,Relyenong Bangus,0.0,0,0,7,0,51,0.0
2025-07-29,Relyenong Bangus,0.0,1,0,7,0,52,0.0
2025-07-30,Relyenong Bangus,0.0,2,0,7,0,53,0.0
2025-08-01,Relyenong Bangus,0.0,4,0,8,0,54,0.0
2025-08-02,Relyenong Bangus,0.0,5,1,8,0,55,0.0
2025-08-03,Relyenong Bangus,4.0,6,1,8,0,56,1.0
2025-08-04,Relyenong Bangus,0.0,0,0,8,0,57,1.0
2025-08-05,Relyenong Bangus,0.0,1,0,8,0,58,1.0
2025-08-06,Relyenong Bangus,0.0,2,0,8,0,59,0.0
2025-08-08,Relyenong Bangus,0.0,4,0,8,0,60,0.0
2025-08-09,Relyenong Bangus,0.0,5,1,8,0,61,0.0
2025-08-10,Relyenong Bangus,0.0,6,1,8,0,62,0.0
2025-08-11,Relyenong Bangus,0.0,0,0,8,0,63,0.0
2025-08-12,Relyenong Bangus,0.0,1,0,8,0,64,0.0
2025-08-13,Relyenong Bangus,0.0,2,0,8,0,65,0.0
2025-08-15,Relyenong Bangus,0.0,4,0,8,0,66,0.0
2025-08-16,Relyenong Bangus,0.0,5,1,8,0,67,0.0
2025-08-17,Relyenong Bangus,0.0,6,1,8,0,68,0.0
2025-08-18,Relyenong Bangus,0.0,0,0,8,0,69,0.0
2025-08-19,Relyenong Bangus,0.0,1,0,8,0,70,0.0
2025-08-20,Relyenong Bangus,4.0,2,0,8,0,71,1.0
2025-08-22,Relyenong Bangus,0.0,4,0,8,0,72,1.0
2025-08-23,Relyenong Bangus,0.0,5,1,8,0,73,1.0
2025-08-24,Relyenong Bangus,3.0,6,1,8,0,74,1.0
2025-08-25,Relyenong Bangus,0.0,0,0,8,1,75,1.0
2025-08-26,Relyenong Bangus,0.0,1,0,8,0,76,1.0
2025-08-27,Relyenong Bangus,0.0,2,0,8,0,77,0.0
2025-08-29,Relyenong Bangus,0.0,4,0,8,0,78,0.0
2025-08-30,Relyenong Bangus,4.0,5,1,8,0,79,1.0
2025-08-31,Relyenong Bangus,4.0,6,1,8,0,80,3.0
2025-09-01,Relyenong Bangus,0.0,0,0,9,0,81,3.0
2025-09-02,Relyenong Bangus,0.0,1,0,9,0,82,1.0
2025-09-03,Relyenong Bangus,0.0,2,0,9,0,83,0.0
2025-09-05,Relyenong Bangus,0.0,4,0,9,0,84,0.0
2025-09-06,Relyenong Bangus,0.0,5,1,9,0,85,0.0
2025-09-07,Relyenong Bangus,0.0,6,1,9,0,86,0.0
2025-09-08,Relyenong Bangus,1.0,0,0,9,0,87,0.0
2025-09-09,Relyenong Bangus,2.0,1,0,9,0,88,1.0
2025-09-10,Relyenong Bangus,4.0,2,0,9,0,89,2.0
2025-09-12,Relyenong Bangus,0.0,4,0,9,0,90,2.0
2025-09-13,Relyenong Bangus,0.0,5,1,9,0,91,1.0
2025-09-14,Relyenong Bangus,0.0,6,1,9,0,92,0.0
2025-09-15,Relyenong Bangus,0.0,0,0,9,0,93,0.0
2025-09-16,Relyenong Bangus,0.0,1,0,9,0,94,0.0
2025-09-17,Relyenong Bangus,0.0,2,0,9,0,95,0.0
2025-09-19,Relyenong Bangus,0.0,4,0,9,0,96,0.0
2025-09-20,Relyenong Bangus,0.0,5,1,9,0,97,0.0
2025-09-21,Relyenong Bangus,1.0,6,1,9,0,98,0.0
2025-09-22,Relyenong Bangus,5.0,0,0,9,0,99,2.0
2025-09-23,Relyenong Bangus,0.0,1,0,9,0,100,2.0
2025-09-24,Relyenong Bangus,0.0,2,0,9,0,101,2.0
2025-09-26,Relyenong Bangus,0.0,4,0,9,0,102,0.0
2025-09-27,Relyenong Bangus,0.0,5,1,9,0,103,0.0
2025-09-28,Relyenong Bangus,0.0,6,1,9,0,104,0.0
2025-09-29,Relyenong Bangus,0.0,0,0,9,0,105,0.0
2025-09-30,Relyenong Bangus,0.0,1,0,9,0,106,0.0
2025-10-01,Relyenong Bangus,2.0,2,0,10,0,107,1.0
2025-10-03,Relyenong Bangus,2.0,4,0,10,0,108,1.0
2025-10-04,Relyenong Bangus,0.0,5,1,10,0,109,1.0
2025-10-05,Relyenong Bangus,0.0,6,1,10,0,110,1.0
2025-10-06,Relyenong Bangus,0.0,0,0,10,0,111,0.0
2025-10-07,Relyenong Bangus,0.0,1,0,10,0,112,0.0
2025-10-08,Relyenong Bangus,0.0,2,0,10,0,113,0.0
2025-10-10,Relyenong Bangus,4.0,4,0,10,0,114,1.0
2025-10-11,Relyenong Bangus,5.0,5,1,10,0,115,3.0
2025-10-12,Relyenong Bangus,0.0,6,1,10,0,116,3.0
2025-10-13,Relyenong Bangus,0.0,0,0,10,0,117,2.0
2025-10-14,Relyenong Bangus,0.0,1,0,10,0,118,0.0
2025-10-15,Relyenong Bangus,3.0,2,0,10,0,119,1.0
2025-10-17,Relyenong Bangus,3.0,4,0,10,0,120,2.0
2025-10-18,Relyenong Bangus,0.0,5,1,10,0,121,2.0
2025-10-19,Relyenong Bangus,0.0,6,1,10,0,122,1.0
2025-10-20,Relyenong Bangus,0.0,0,0,10,0,123,0.0
2025-10-21,Relyenong Bangus,0.0,1,0,10,0,124,0.0
2025-10-22,Relyenong Bangus,0.0,2,0,10,0,125,0.0
2025-10-24,Relyenong Bangus,0.0,4,0,10,0,126,0.0
2025-10-25,Relyenong Bangus,1.0,5,1,10,0,127,0.0
2025-10-25,Relyenong Bangus,1.0,5,1,10,0,128,1.0
2025-10-26,Relyenong Bangus,0.0,6,1,10,0,129,1.0
2025-10-27,Relyenong Bangus,2.0,0,0,10,0,130,1.0
2025-10-27,Relyenong Bangus,3.0,0,0,10,0,131,2.0
2025-10-28,Relyenong Bangus,0.0,1,0,10,0,132,2.0
2025-10-29,Relyenong Bangus,0.0,2,0,10,0,133,1.0
2025-10-31,Relyenong Bangus,0.0,4,0,10,1,134,0.0
2025-06-01,Roasted Chicken Whole,0.0,6,1,6,0,1,0.0
2025-06-02,Roasted Chicken Whole,0.0,0,0,6,0,2,0.0
2025-06-03,Roasted Chicken Whole,5.0,1,0,6,0,3,2.0
2025-06-04,Roasted Chicken Whole,5.0,2,0,6,0,4,3.0
2025-06-06,Roasted Chicken Whole,0.0,4,0,6,0,5,3.0
2025-06-07,Roasted Chicken Whole,0.0,5,1,6,0,6,2.0
2025-06-08,Roasted Chicken Whole,5.0,6,1,6,0,7,2.0
2025-06-09,Roasted Chicken Whole,0.0,0,0,6,0,8,2.0
2025-06-10,Roasted Chicken Whole,0.0,1,0,6,0,9,2.0
2025-06-11,Roasted Chicken Whole,0.0,2,0,6,0,10,0.0
2025-06-13,Roasted Chicken Whole,0.0,4,0,6,0,11,0.0
2025-06-14,Roasted Chicken Whole,0.0,5,1,6,0,12,0.0
2025-06-15,Roasted Chicken Whole,3.0,6,1,6,0,13,1.0
2025-06-15,Roasted Chicken Whole,3.0,6,1,6,0,14,2.0
2025-06-16,Roasted Chicken Whole,0.0,0,0,6,0,15,2.0
2025-06-17,Roasted Chicken Whole,2.0,1,0,6,0,16,2.0
2025-06-18,Roasted Chicken Whole,0.0,2,0,6,0,17,1.0
2025-06-20,Roasted Chicken Whole,0.0,4,0,6,0,18,1.0
2025-06-21,Roasted Chicken Whole,0.0,5,1,6,0,19,0.0
2025-06-22,Roasted Chicken Whole,1.0,6,1,6,0,20,0.0
2025-06-23,Roasted Chicken Whole,0.0,0,0,6,0,21,0.0
2025-06-24,Roasted Chicken Whole,0.0,1,0,6,0,22,0.0
2025-06-25,Roasted Chicken Whole,0.0,2,0,6,0,23,0.0
2025-06-27,Roasted Chicken Whole,0.0,4,0,6,0,24,0.0
2025-06-28,Roasted Chicken Whole,1.0,5,1,6,0,25,0.0
2025-06-29,Roasted Chicken Whole,0.0,6,1,6,0,26,0.0
2025-06-30,Roasted Chicken Whole,0.0,0,0,6,0,27,0.0
2025-07-01,Roasted Chicken Whole,5.0,1,0,7,0,28,2.0
2025-07-02,Roasted Chicken Whole,0.0,2,0,7,0,29,2.0
2025-07-04,Roasted Chicken Whole,0.0,4,0,7,0,30,2.0
2025-07-05,Roasted Chicken Whole,0.0,5,1,7,0,31,0.0
2025-07-06,Roasted Chicken Whole,0.0,6,1,7,0,32,0.0
2025-07-07,Roasted Chicken Whole,4.0,0,0,7,0,33,1.0
2025-07-08,Roasted Chicken Whole,0.0,1,0,7,0,34,1.0
2025-07-09,Roasted Chicken Whole,0.0,2,0,7,0,35,1.0
2025-07-11,Roasted Chicken Whole,2.0,4,0,7,0,36,1.0
2025-07-12,Roasted Chicken Whole,0.0,5,1,7,0,37,1.0
2025-07-13,Roasted Chicken Whole,1.0,6,1,7,0,38,1.0
2025-07-13,Roasted Chicken Whole,5.0,6,1,7,0,39,2.0
2025-07-14,Roasted Chicken Whole,0.0,0,0,7,0,40,2.0
2025-07-15,Roasted Chicken Whole,0.0,1,0,7,0,41,2.0
2025-07-16,Roasted Chicken Whole,0.0,2,0,7,0,42,0.0
2025-07-18,Roasted Chicken Whole,5.0,4,0,7,0,43,2.0
2025-07-19,Roasted Chicken Whole,0.0,5,1,7,0,44,2.0
2025-07-20,Roasted Chicken Whole,0.0,6,1,7,0,45,2.0
2025-07-21,Roasted Chicken Whole,4.0,0,0,7,0,46,1.0
2025-07-22,Roasted Chicken Whole,0.0,1,0,7,0,47,1.0
2025-07-23,Roasted Chicken Whole,0.0,2,0,7,0,48,1.0
2025-07-25,Roasted Chicken Whole,0.0,4,0,7,0,49,0.0
2025-07-26,Roasted Chicken Whole,0.0,5,1,7,0,50,0.0
2025-07-27,Roasted Chicken Whole,0.0,6,1,7,0,51,0.0
2025-07-28,Roasted Chicken Whole,0.0,0,0,7,0,52,0.0
2025-07-29,Roasted Chicken Whole,0.0,1,0,7,0,53,0.0
2025-07-30,Roasted Chicken Whole,0.0,2,0,7,0,54,0.0
2025-08-01,Roasted Chicken Whole,0.0,4,0,8,0,55,0.0
2025-08-02,Roasted Chicken Whole,0.0,5,1,8,0,56,0.0
2025-08-03,Roasted Chicken Whole,0.0,6,1,8,0,57,0.0
2025-08-04,Roasted Chicken Whole,2.0,0,0,8,0,58,1.0
2025-08-05,Roasted Chicken Whole,1.0,1,0,8,0,59,1.0
2025-08-06,Roasted Chicken Whole,4.0,2,0,8,0,60,2.0
2025-08-08,Roasted Chicken Whole,0.0,4,0,8,0,61,2.0
2025-08-09,Roasted Chicken Whole,0.0,5,1,8,0,62,1.0
2025-08-10,Roasted Chicken Whole,0.0,6,1,8,0,63,0.0
2025-08-11,Roasted Chicken Whole,5.0,0,0,8,0,64,2.0
2025-08-12,Roasted Chicken Whole,0.0,1,0,8,0,65,2.0
2025-08-13,Roasted Chicken Whole,0.0,2,0,8,0,66,2.0
2025-08-15,Roasted Chicken Whole,0.0,4,0,8,0,67,0.0
2025-08-16,Roasted Chicken Whole,0.0,5,1,8,0,68,0.0
2025-08-17,Roasted Chicken Whole,3.0,6,1,8,0,69,1.0
2025-08-18,Roasted Chicken Whole,5.0,0,0,8,0,70,3.0
2025-08-19,Roasted Chicken Whole,0.0,1,0,8,0,71,3.0
2025-08-20,Roasted Chicken Whole,0.0,2,0,8,0,72,2.0
2025-08-22,Roasted Chicken Whole,4.0,4,0,8,0,73,1.0
2025-08-23,Roasted Chicken Whole,0.0,5,1,8,0,74,1.0
2025-08-24,Roasted Chicken Whole,0.0,6,1,8,0,75,1.0
2025-08-25,Roasted Chicken Whole,0.0,0,0,8,1,76,0.0
2025-08-26,Roasted Chicken Whole,3.0,1,0,8,0,77,1.0
2025-08-27,Roasted Chicken Whole,0.0,2,0,8,0,78,1.0
2025-08-29,Roasted Chicken Whole,0.0,4,0,8,0,79,1.0
2025-08-30,Roasted Chicken Whole,6.0,5,1,8,0,80,2.0
2025-08-31,Roasted Chicken Whole,0.0,6,1,8,0,81,2.0
2025-09-01,Roasted Chicken Whole,0.0,0,0,9,0,82,2.0
2025-09-02,Roasted Chicken Whole,0.0,1,0,9,0,83,0.0
2025-09-03,Roasted Chicken Whole,0.0,2,0,9,0,84,0.0
2025-09-05,Roasted Chicken Whole,1.0,4,0,9,0,85,0.0
2025-09-06,Roasted Chicken Whole,0.0,5,1,9,0,86,0.0
2025-09-07,Roasted Chicken Whole,0.0,6,1,9,0,87,0.0
2025-09-08,Roasted Chicken Whole,0.0,0,0,9,0,88,0.0
2025-09-09,Roasted Chicken Whole,0.0,1,0,9,0,89,0.0
2025-09-10,Roasted Chicken Whole,0.0,2,0,9,0,90,0.0
2025-09-12,Roasted Chicken Whole,1.0,4,0,9,0,91,0.0
2025-09-13,Roasted Chicken Whole,0.0,5,1,9,0,92,0.0
2025-09-14,Roasted Chicken Whole,0.0,6,1,9,0,93,0.0
2025-09-15,Roasted Chicken Whole,0.0,0,0,9,0,94,0.0
2025-09-16,Roasted Chicken Whole,0.0,1,0,9,0,95,0.0
2025-09-17,Roasted Chicken Whole,0.0,2,0,9,0,96,0.0
2025-09-19,Roasted Chicken Whole,0.0,4,0,9,0,97,0.0
2025-09-20,Roasted Chicken Whole,1.0,5,1,9,0,98,0.0
2025-09-21,Roasted Chicken Whole,0.0,6,1,9,0,99,0.0
2025-09-22,Roasted Chicken Whole,0.0,0,0,9,0,100,0.0
2025-09-23,Roasted Chicken Whole,3.0,1,0,9,0,101,1.0
2025-09-24,Roasted Chicken Whole,0.0,2,0,9,0,102,1.0
2025-09-26,Roasted Chicken Whole,0.0,4,0,9,0,103,1.0
2025-09-27,Roasted Chicken Whole,0.0,5,1,9,0,104,0.0
2025-09-28,Roasted Chicken Whole,0.0,6,1,9,0,105,0.0
2025-09-29,Roasted Chicken Whole,0.0,0,0,9,0,106,0.0
2025-09-30,Roasted Chicken Whole,4.0,1,0,9,0,107,1.0
2025-10-01,Roasted Chicken Whole,5.0,2,0,10,0,108,3.0
2025-10-03,Roasted Chicken Whole,1.0,4,0,10,0,109,3.0
2025-10-03,Roasted Chicken Whole,5.0,4,0,10,0,110,4.0
2025-10-04,Roasted Chicken Whole,0.0,5,1,10,0,111,2.0
2025-10-05,Roasted Chicken Whole,1.0,6,1,10,0,112,2.0
2025-10-06,Roasted Chicken Whole,0.0,0,0,10,0,113,0.0
2025-10-07,Roasted Chicken Whole,0.0,1,0,10,0,114,0.0
2025-10-08,Roasted Chicken Whole,0.0,2,0,10,0,115,0.0
2025-10-10,Roasted Chicken Whole,0.0,4,0,10,0,116,0.0
2025-10-11,Roasted Chicken Whole,0.0,5,1,10,0,117,0.0
2025-10-12,Roasted Chicken Whole,0.0,6,1,10,0,118,0.0
2025-10-13,Roasted Chicken Whole,0.0,0,0,10,0,119,0.0
2025-10-14,Roasted Chicken Whole,0.0,1,0,10,0,120,0.0
2025-10-15,Roasted Chicken Whole,0.0,2,0,10,0,121,0.0
2025-10-17,Roasted Chicken Whole,5.0,4,0,10,0,122,2.0
2025-10-18,Roasted Chicken Whole,0.0,5,1,10,0,123,2.0
2025-10-19,Roasted Chicken Whole,0.0,6,1,10,0,124,2.0
2025-10-20,Roasted Chicken Whole,3.0,0,0,10,0,125,1.0
2025-10-21,Roasted Chicken Whole,2.0,1,0,10,0,126,2.0
2025-10-22,Roasted Chicken Whole,0.0,2,0,10,0,127,2.0
2025-10-24,Roasted Chicken Whole,0.0,4,0,10,0,128,1.0
2025-10-25,Roasted Chicken Whole,0.0,5,1,10,0,129,0.0
2025-10-26,Roasted Chicken Whole,0.0,6,1,10,0,130,0.0
2025-10-27,Roasted Chicken Whole,1.0,0,0,10,0,131,0.0
2025-10-28,Roasted Chicken Whole,0.0,1,0,10,0,132,0.0
2025-10-29,Roasted Chicken Whole,0.0,2,0,10,0,133,0.0
2025-10-31,Roasted Chicken Whole,0.0,4,0,10,1,134,0.0
2025-06-01,Seafood Kare-Kare,6.0,6,1,6,0,1,6.0
2025-06-02,Seafood Kare-Kare,0.0,0,0,6,0,2,3.0
2025-06-03,Seafood Kare-Kare,0.0,1,0,6,0,3,2.0
2025-06-04,Seafood Kare-Kare,0.0,2,0,6,0,4,0.0
2025-06-06,Seafood Kare-Kare,5.0,4,0,6,0,5,2.0
2025-06-07,Seafood Kare-Kare,0.0,5,1,6,0,6,2.0
2025-06-08,Seafood Kare-Kare,0.0,6,1,6,0,7,2.0
2025-06-09,Seafood Kare-Kare,0.0,0,0,6,0,8,0.0
2025-06-10,Seafood Kare-Kare,0.0,1,0,6,0,9,0.0
2025-06-11,Seafood Kare-Kare,0.0,2,0,6,0,10,0.0
2025-06-13,Seafood Kare-Kare,0.0,4,0,6,0,11,0.0
2025-06-14,Seafood Kare-Kare,0.0,5,1,6,0,12,0.0
2025-06-15,Seafood Kare-Kare,0.0,6,1,6,0,13,0.0
2025-06-16,Seafood Kare-Kare,0.0,0,0,6,0,14,0.0
2025-06-17,Seafood Kare-Kare,0.0,1,0,6,0,15,0.0
2025-06-18,Seafood Kare-Kare,0.0,2,0,6,0,16,0.0
2025-06-20,Seafood Kare-Kare,4.0,4,0,6,0,17,1.0
2025-06-21,Seafood Kare-Kare,0.0,5,1,6,0,18,1.0
2025-06-22,Seafood Kare-Kare,4.0,6,1,6,0,19,3.0
2025-06-23,Seafood Kare-Kare,0.0,0,0,6,0,20,1.0
2025-06-24,Seafood Kare-Kare,0.0,1,0,6,0,21,1.0
2025-06-25,Seafood Kare-Kare,0.0,2,0,6,0,22,0.0
2025-06-27,Seafood Kare-Kare,0.0,4,0,6,0,23,0.0
2025-06-28,Seafood Kare-Kare,0.0,5,1,6,0,24,0.0
2025-06-29,Seafood Kare-Kare,0.0,6,1,6,0,25,0.0
2025-06-30,Seafood Kare-Kare,4.0,0,0,6,0,26,1.0
2025-07-01,Seafood Kare-Kare,0.0,1,0,7,0,27,1.0
2025-07-02,Seafood Kare-Kare,3.0,2,0,7,0,28,2.0
2025-07-04,Seafood Kare-Kare,0.0,4,0,7,0,29,1.0
2025-07-05,Seafood Kare-Kare,0.0,5,1,7,0,30,1.0
2025-07-06,Seafood Kare-Kare,0.0,6,1,7,0,31,0.0
2025-07-07,Seafood Kare-Kare,0.0,0,0,7,0,32,0.0
2025-07-08,Seafood Kare-Kare,0.0,1,0,7,0,33,0.0
2025-07-09,Seafood Kare-Kare,0.0,2,0,7,0,34,0.0
2025-07-11,Seafood Kare-Kare,0.0,4,0,7,0,35,0.0
2025-07-12,Seafood Kare-Kare,0.0,5,1,7,0,36,0.0
2025-07-13,Seafood Kare-Kare,0.0,6,1,7,0,37,0.0
2025-07-14,Seafood Kare-Kare,3.0,0,0,7,0,38,1.0
2025-07-14,Seafood Kare-Kare,4.0,0,0,7,0,39,2.0
2025-07-15,Seafood Kare-Kare,0.0,1,0,7,0,40,2.0
2025-07-16,Seafood Kare-Kare,0.0,2,0,7,0,41,1.0
2025-07-18,Seafood Kare-Kare,0.0,4,0,7,0,42,0.0
2025-07-19,Seafood Kare-Kare,0.0,5,1,7,0,43,0.0
2025-07-20,Seafood Kare-Kare,0.0,6,1,7,0,44,0.0
2025-07-21,Seafood Kare-Kare,0.0,0,0,7,0,45,0.0
2025-07-22,Seafood Kare-Kare,0.0,1,0,7,0,46,0.0
2025-07-23,Seafood Kare-Kare,0.0,2,0,7,0,47,0.0
2025-07-25,Seafood Kare-Kare,0.0,4,0,7,0,48,0.0
2025-07-26,Seafood Kare-Kare,4.0,5,1,7,0,49,1.0
2025-07-26,Seafood Kare-Kare,6.0,5,1,7,0,50,3.0
2025-07-27,Seafood Kare-Kare,0.0,6,1,7,0,51,3.0
2025-07-28,Seafood Kare-Kare,0.0,0,0,7,0,52,2.0
2025-07-29,Seafood Kare-Kare,0.0,1,0,7,0,53,0.0
2025-07-30,Seafood Kare-Kare,2.0,2,0,7,0,54,1.0
2025-08-01,Seafood Kare-Kare,0.0,4,0,8,0,55,1.0
2025-08-02,Seafood Kare-Kare,0.0,5,1,8,0,56,1.0
2025-08-03,Seafood Kare-Kare,4.0,6,1,8,0,57,1.0
2025-08-04,Seafood Kare-Kare,0.0,0,0,8,0,58,1.0
2025-08-05,Seafood Kare-Kare,4.0,1,0,8,0,59,3.0
2025-08-06,Seafood Kare-Kare,0.0,2,0,8,0,60,1.0
2025-08-08,Seafood Kare-Kare,0.0,4,0,8,0,61,1.0
2025-08-09,Seafood Kare-Kare,0.0,5,1,8,0,62,0.0
2025-08-10,Seafood Kare-Kare,0.0,6,1,8,0,63,0.0
2025-08-11,Seafood Kare-Kare,0.0,0,0,8,0,64,0.0
2025-08-12,Seafood Kare-Kare,0.0,1,0,8,0,65,0.0
2025-08-13,Seafood Kare-Kare,0.0,2,0,8,0,66,0.0
2025-08-15,Seafood Kare-Kare,0.0,4,0,8,0,67,0.0
2025-08-16,Seafood Kare-Kare,4.0,5,1,8,0,68,1.0
2025-08-17,Seafood Kare-Kare,0.0,6,1,8,0,69,1.0
2025-08-18,Seafood Kare-Kare,0.0,0,0,8,0,70,1.0
2025-08-19,Seafood Kare-Kare,0.0,1,0,8,0,71,0.0
2025-08-20,Seafood Kare-Kare,0.0,2,0,8,0,72,0.0
2025-08-22,Seafood Kare-Kare,0.0,4,0,8,0,73,0.0
2025-08-23,Seafood Kare-Kare,0.0,5,1,8,0,74,0.0
2025-08-24,Seafood Kare-Kare,0.0,6,1,8,0,75,0.0
2025-08-25,Seafood Kare-Kare,0.0,0,0,8,1,76,0.0
2025-08-26,Seafood Kare-Kare,0.0,1,0,8,0,77,0.0
2025-08-27,Seafood Kare-Kare,0.0,2,0,8,0,78,0.0
2025-08-29,Seafood Kare-Kare,0.0,4,0,8,0,79,0.0
2025-08-30,Seafood Kare-Kare,0.0,5,1,8,0,80,0.0
2025-08-31,Seafood Kare-Kare,0.0,6,1,8,0,81,0.0
2025-09-01,Seafood Kare-Kare,0.0,0,0,9,0,82,0.0
2025-09-02,Seafood Kare-Kare,0.0,1,0,9,0,83,0.0
2025-09-03,Seafood Kare-Kare,4.0,2,0,9,0,84,1.0
2025-09-03,Seafood Kare-Kare,5.0,2,0,9,0,85,3.0
2025-09-05,Seafood Kare-Kare,0.0,4,0,9,0,86,3.0
2025-09-06,Seafood Kare-Kare,0.0,5,1,9,0,87,2.0
2025-09-07,Seafood Kare-Kare,0.0,6,1,9,0,88,0.0
2025-09-08,Seafood Kare-Kare,0.0,0,0,9,0,89,0.0
2025-09-09,Seafood Kare-Kare,0.0,1,0,9,0,90,0.0
2025-09-10,Seafood Kare-Kare,0.0,2,0,9,0,91,0.0
2025-09-12,Seafood Kare-Kare,0.0,4,0,9,0,92,0.0
2025-09-13,Seafood Kare-Kare,0.0,5,1,9,0,93,0.0
2025-09-14,Seafood Kare-Kare,0.0,6,1,9,0,94,0.0
2025-09-15,Seafood Kare-Kare,0.0,0,0,9,0,95,0.0
2025-09-16,Seafood Kare-Kare,3.0,1,0,9,0,96,1.0
2025-09-17,Seafood Kare-Kare,3.0,2,0,9,0,97,2.0
2025-09-17,Seafood Kare-Kare,5.0,2,0,9,0,98,4.0
2025-09-17,Seafood Kare-Kare,5.0,2,0,9,0,99,4.0
2025-09-19,Seafood Kare-Kare,1.0,4,0,9,0,100,4.0
2025-09-19,Seafood Kare-Kare,5.0,4,0,9,0,101,4.0
2025-09-20,Seafood Kare-Kare,0.0,5,1,9,0,102,2.0
2025-09-21,Seafood Kare-Kare,0.0,6,1,9,0,103,2.0
2025-09-22,Seafood Kare-Kare,0.0,0,0,9,0,104,0.0
2025-09-23,Seafood Kare-Kare,0.0,1,0,9,0,105,0.0
2025-09-24,Seafood Kare-Kare,0.0,2,0,9,0,106,0.0
2025-09-26,Seafood Kare-Kare,0.0,4,0,9,0,107,0.0
2025-09-27,Seafood Kare-Kare,0.0,5,1,9,0,108,0.0
2025-09-28,Seafood Kare-Kare,0.0,6,1,9,0,109,0.0
2025-09-29,Seafood Kare-Kare,0.0,0,0,9,0,110,0.0
2025-09-30,Seafood Kare-Kare,5.0,1,0,9,0,111,2.0
2025-09-30,Seafood Kare-Kare,1.0,1,0,9,0,112,2.0
2025-10-01,Seafood Kare-Kare,0.0,2,0,10,0,113,2.0
2025-10-03,Seafood Kare-Kare,0.0,4,0,10,0,114,0.0
2025-10-04,Seafood Kare-Kare,0.0,5,1,10,0,115,0.0
2025-10-05,Seafood Kare-Kare,0.0,6,1,10,0,116,0.0
2025-10-06,Seafood Kare-Kare,0.0,0,0,10,0,117,0.0
2025-10-07,Seafood Kare-Kare,0.0,1,0,10,0,118,0.0
2025-10-08,Seafood Kare-Kare,0.0,2,0,10,0,119,0.0
2025-10-10,Seafood Kare-Kare,0.0,4,0,10,0,120,0.0
2025-10-11,Seafood Kare-Kare,1.0,5,1,10,0,121,0.0
2025-10-12,Seafood Kare-Kare,6.0,6,1,10,0,122,2.0
